Date,Pressure ,Exceed,Outlet,Inlet,Difference,Status
07-02-2013,1232,285,,,,
08-02-2013,1213,267,,,,
09-02-2013,1195,249,,,,
10-02-2013,1177,230,,,,
11-02-2013,1160,211,,,,
12-02-2013,1143,196,,,,
13-02-2013,1124,184,,,,
14-02-2013,1104,172,,,,
15-02-2013,1084,159,,,,
16-02-2013,1067,145,,,,
17-02-2013,1103,135,,,,
18-02-2013,1127,131,,,,
19-02-2013,1138,123,,,,
20-02-2013,1128,117,,,,
21-02-2013,1116,109,,,,
22-02-2013,1104,112,,,,
23-02-2013,1090,98,,,,
24-02-2013,1077,95,,,,
25-02-2013,1062,93,,,,
26-02-2013,1045,92,,,,
27-02-2013,1027,91,,,,
28-02-2013,1007,90,,,,
01-03-2013,986,89,,,,
02-03-2013,966,88,,,,
03-03-2013,944,87,,,,
04-03-2013,919,86,,,,
05-03-2013,894,85,,,,
06-03-2013,868,84,,,,
07-03-2013,891,84,,,,
08-03-2013,871,84,,,,
09-03-2013,850,83,,,,
10-03-2013,829,82,,,,
11-03-2013,807,81,,,,
12-03-2013,786,81,,,,
13-03-2013,786,81,,,,
14-03-2013,741,81,,,,
15-03-2013,718,81,,,,
16-03-2013,697,81,,,,
17-03-2013,679,81,,,,
18-03-2013,661,81,,,,
19-03-2013,641,81,,,,
20-03-2013,617,80,,,,
21-03-2013,593,80,,,,
22-03-2013,572,80,,,,
23-03-2013,553,79,,,,
24-03-2013,534,79,,,,
25-03-2013,512,79,,,,
26-03-2013,491,78,,,,
27-03-2013,469,78,,,,
28-03-2013,446,77,,,,
29-03-2013,425,77,,,,
30-03-2013,401,76,,,,
31-03-2013,406,76,,,,
01-04-2013,411,75,,,,
02-04-2013,416,75,,,,
03-04-2013,422,74,,,,
04-04-2013,427,74,,,,
05-04-2013,432,73,,,,
06-04-2013,437,73,,,,
07-04-2013,441,72,,,,
08-04-2013,444,72,,,,
09-04-2013,446,71,,,,
10-04-2013,446,71,,,,
11-04-2013,445,70,,,,
12-04-2013,444,70,,,,
13-04-2013,443,69,,,,
14-04-2013,441,69,,,,
15-04-2013,439,68,,,,
16-04-2013,437,68,,,,
17-04-2013,434,67,,,,
18-04-2013,432,66,,,,
19-04-2013,430,64,,,,
20-04-2013,428,63,,,,
21-04-2013,426,61,,,,
22-04-2013,423,59,,,,
23-04-2013,421,57,,,,
24-04-2013,419,55,,,,
25-04-2013,417,53,,,,
26-04-2013,415,51,,,,
27-04-2013,412,49,,,,
28-04-2013,410,47,,,,
29-04-2013,408,45,,,,
30-04-2013,406,43,,,,
01-05-2013,404,41,,,,
02-05-2013,401,39,,,,
03-05-2013,399,37,,,,
04-05-2013,397,35,,,,
05-05-2013,395,33,,,,
06-05-2013,393,31,,,,
07-05-2013,391,29,,,,
08-05-2013,388,27,,,,
09-05-2013,386,26,,,,
10-05-2013,384,24,,,,
11-05-2013,382,22,,,,
12-05-2013,380,20,,,,
13-05-2013,378,18,,,,
14-05-2013,376,16,,,,
15-05-2013,373,14,,,,
16-05-2013,371,12,,,,
17-05-2013,369,10,,,,
18-05-2013,367,8,,,,
19-05-2013,365,6,,,,
20-05-2013,363,4,,,,
21-05-2013,361,2,,,,
22-05-2013,359,0,,,,
23-05-2013,356,0,,,,
24-05-2013,354,0,,,,
25-05-2013,352,0,,,,
26-05-2013,349,0,,,,
27-05-2013,347,0,,,,
28-05-2013,345,0,,,,
29-05-2013,343,0,,,,
30-05-2013,341,0,,,,
31-05-2013,339,0,,,,
01-06-2013,337,0,,,,
02-06-2013,335,0,,,,
03-06-2013,333,0,,,,
04-06-2013,331,0,,,,
05-06-2013,329,0,,,,
06-06-2013,327,0,,,,
07-06-2013,325,0,,,,
08-06-2013,323,0,,,,
09-06-2013,321,0,,,,
10-06-2013,319,0,,,,
11-06-2013,317,0,,,,
12-06-2013,315,0,,,,
13-06-2013,312,0,,,,
14-06-2013,309,0,,,,
15-06-2013,305,0,,,,
16-06-2013,301,0,,,,
17-06-2013,296,0,,,,
18-06-2013,291,0,,,,
19-06-2013,286,0,,,,
20-06-2013,282,0,,,,
21-06-2013,277,0,,,,
22-06-2013,271,0,,,,
23-06-2013,265,0,,,,
24-06-2013,259,0,,,,
25-06-2013,253,0,,,,
26-06-2013,247,0,,,,
27-06-2013,241,0,,,,
28-06-2013,235,0,,,,
29-06-2013,229,0,,,,
30-06-2013,224,0,,,,
01-07-2013,219,0,,,,
02-07-2013,214,0,,,,
03-07-2013,209,0,,,,
04-07-2013,205,0,,,,
05-07-2013,201,0,,,,
06-07-2013,199,0,,,,
07-07-2013,197,0,,,,
08-07-2013,195,0,,,,
09-07-2013,187,0,,,,
10-07-2013,177,0,,,,
11-07-2013,176,0,,,,
12-07-2013,170,0,,,,
13-07-2013,167,0,,,,
14-07-2013,165,0,,,,
15-07-2013,158,0,,,,
16-07-2013,160,0,,,,
17-07-2013,150,0,,,,
18-07-2013,145,0,,,,
19-07-2013,139,0,,,,
20-07-2013,139,0,,,,
21-07-2013,133,0,,,,
22-07-2013,135,0,,,,
23-07-2013,146,0,,,,
24-07-2013,158,0,,,,
25-07-2013,163,0,,,,
26-07-2013,168,0,,,,
27-07-2013,174,0,,,,
28-07-2013,180,0,,,,
29-07-2013,186,0,,,,
30-07-2013,192,0,,,,
31-07-2013,197,0,,,,
01-08-2013,198,0,,,,
02-08-2013,199,0,,,,
03-08-2013,200,0,,,,
04-08-2013,205,0,,,,
05-08-2013,201,0,,,,
06-08-2013,191,0,,,,
07-08-2013,187,0,,,,
08-08-2013,185,0,,,,
09-08-2013,184,0,,,,
10-08-2013,188,0,,,,
11-08-2013,190,0,,,,
12-08-2013,197,0,,,,
13-08-2013,201,0,,,,
14-08-2013,210,0,,,,
15-08-2013,247,0,,,,
16-08-2013,260,0,,,,
17-08-2013,286,0,,,,
18-08-2013,295,0,,,,
19-08-2013,300,0,,,,
20-08-2013,306,0,,,,
21-08-2013,309,0,,,,
22-08-2013,311,0,,,,
23-08-2013,313,0,,,,
24-08-2013,315,0,,,,
25-08-2013,315,0,,,,
26-08-2013,315,0,,,,
27-08-2013,315,0,,,,
28-08-2013,310,0,,,,
29-08-2013,300,0,,,,
30-08-2013,317,0,,,,
31-08-2013,312,0,,,,
01-09-2013,307,0,,,,
02-09-2013,301,0,,,,
03-09-2013,298,0,,,,
04-09-2013,322,0,,,,
05-09-2013,327,0,,,,
06-09-2013,322,0,,,,
07-09-2013,315,0,,,,
08-09-2013,307,0,,,,
09-09-2013,298,0,,,,
10-09-2013,289,0,,,,
11-09-2013,319,0,,,,
12-09-2013,357,0,,,,
13-09-2013,380,0,,,,
14-09-2013,402,0,,,,
15-09-2013,411,0,,,,
16-09-2013,409,0,,,,
17-09-2013,404,0,,,,
18-09-2013,398,0,,,,
19-09-2013,402,0,,,,
20-09-2013,400,0,,,,
21-09-2013,395,0,,,,
22-09-2013,395,0,,,,
23-09-2013,389,0,,,,
24-09-2013,378,0,,,,
25-09-2013,367,0,,,,
26-09-2013,359,0,,,,
27-09-2013,351,0,,,,
28-09-2013,348,0,,,,
29-09-2013,343,0,,,,
30-09-2013,334,0,,,,
01-10-2013,329,0,,,,
02-10-2013,319,0,,,,
03-10-2013,309,0,,,,
04-10-2013,308,0,,,,
05-10-2013,297,0,,,,
06-10-2013,285,0,,,,
07-10-2013,273,0,,,,
08-10-2013,263,26,,,,
09-10-2013,251,26,,,,
10-10-2013,259,26,,,,
11-10-2013,257,30,,,,
12-10-2013,251,32,,,,
13-10-2013,240,34,,,,
14-10-2013,230,36,,,,
15-10-2013,220,51,,,,
16-10-2013,209,55,,,,
17-10-2013,202,55,,,,
18-10-2013,197,55,,,,
19-10-2013,188,55,,,,
20-10-2013,188,59,,,,
21-10-2013,200,66,,,,
22-10-2013,225,75,,,,
23-10-2013,239,85,,,,
24-10-2013,249,92,,,,
25-10-2013,251,96,,,,
26-10-2013,298,102,,,,
27-10-2013,337,115,,,,
28-10-2013,384,123,,,,
29-10-2013,428,129,,,,
30-10-2013,452,133,,,,
31-10-2013,455,136,,,,
01-11-2013,457,142,,,,
02-11-2013,454,145,,,,
03-11-2013,445,150,,,,
04-11-2013,434,155,,,,
05-11-2013,683,173,,,,
06-11-2013,413,161,,,,
07-11-2013,402,163,,,,
08-11-2013,392,163,,,,
09-11-2013,382,163,,,,
10-11-2013,374,163,,,,
11-11-2013,364,162,,,,
12-11-2013,357,162,,,,
13-11-2013,349,162,,,,
14-11-2013,341,161,,,,
15-11-2013,334,161,,,,
16-11-2013,322,161,,,,
17-11-2013,376,163,,,,
18-11-2013,550,165,,,,
19-11-2013,653,165,,,,
20-11-2013,709,165,,,,
21-11-2013,729,165,,,,
22-11-2013,733,165,,,,
23-11-2013,730,165,,,,
24-11-2013,725,168,,,,
25-11-2013,747,171,,,,
26-11-2013,757,171,,,,
27-11-2013,764,171,,,,
28-11-2013,770,171,,,,
29-11-2013,763,171,,,,
30-11-2013,753,170,,,,
01-12-2013,747,170,,,,
02-12-2013,737,173,,,,
03-12-2013,724,173,,,,
04-12-2013,705,173,,,,
05-12-2013,683,173,,,,
06-12-2013,664,173,,,,
07-12-2013,644,173,,,,
08-12-2013,623,173,,,,
09-12-2013,601,173,,,,
10-12-2013,575,173,,,,
11-12-2013,550,173,,,,
12-12-2013,530,173,,,,
13-12-2013,515,173,,,,
14-12-2013,493,173,,,,
15-12-2013,470,173,,,,
16-12-2013,449,173,,,,
17-12-2013,427,173,,,,
18-12-2013,405,173,,,,
19-12-2013,381,173,,,,
20-12-2013,359,173,,,,
21-12-2013,335,173,,,,
22-12-2013,311,172,,,,
23-12-2013,287,172,,,,
24-12-2013,270,172,,,,
25-12-2013,251,172,,,,
26-12-2013,232,172,,,,
27-12-2013,214,172,,,,
28-12-2013,199,171,,,,
29-12-2013,184,171,,,,
30-12-2013,172,171,,,,
31-12-2013,160,171,,,,
01-01-2014,147,170,,,,
02-01-2014,138,169,,,,
03-01-2014,129,169,,,,
04-01-2014,122,169,,,,
05-01-2014,460,123,,,,
06-01-2014,111,168,,,,
07-01-2014,107,168,,,,
08-01-2014,104,167,,,,
09-01-2014,101,167,,,,
10-01-2014,98,161,,,,
11-01-2014,96,152,,,,
12-01-2014,94,144,,,,
13-01-2014,93,135,,,,
14-01-2014,95,129,,,,
15-01-2014,100,123,,,,
16-01-2014,104,118,,,,
17-01-2014,109,113,,,,
18-01-2014,117,109,,,,
19-01-2014,123,106,,,,
20-01-2014,129,103,,,,
21-01-2014,134,101,,,,
22-01-2014,138,100,,,,
23-01-2014,147,99,,,,
24-01-2014,158,98,,,,
25-01-2014,165,97,,,,
26-01-2014,174,97,,,,
27-01-2014,187,96,,,,
28-01-2014,202,96,,,,
29-01-2014,218,95,,,,
30-01-2014,232,95,,,,
31-01-2014,244,94,,,,
01-02-2014,254,94,,,,
02-02-2014,268,93,,,,
03-02-2014,287,93,,,,
04-02-2014,308,92,,,,
05-02-2014,336,92,,,,
06-02-2014,428,2,,,,
07-02-2014,415,91,,,,
08-02-2014,454,90,,,,
09-02-2014,484,90,,,,
10-02-2014,515,89,,,,
11-02-2014,545,89,,,,
12-02-2014,565,88,,,,
13-02-2014,566,87,,,,
14-02-2014,568,87,,,,
15-02-2014,574,86,,,,
16-02-2014,583,85,,,,
17-02-2014,593,85,,,,
18-02-2014,598,84,,,,
19-02-2014,598,84,,,,
20-02-2014,592,83,,,,
21-02-2014,586,83,,,,
22-02-2014,580,82,,,,
23-02-2014,575,82,,,,
24-02-2014,570,81,,,,
25-02-2014,559,80,,,,
26-02-2014,549,80,,,,
27-02-2014,540,79,,,,
28-02-2014,533,79,,,,
01-03-2014,526,79,,,,
02-03-2014,515,79,,,,
03-03-2014,506,78,,,,
04-03-2014,506,78,,,,
05-03-2014,506,78,,,,
06-03-2014,506,77,,,,
07-03-2014,496,77,,,,
08-03-2014,483,77,,,,
09-03-2014,468,77,,,,
10-03-2014,452,76,,,,
11-03-2014,433,76,,,,
12-03-2014,396,76,,,,
13-03-2014,366,75,,,,
14-03-2014,342,75,,,,
15-03-2014,318,75,,,,
16-03-2014,290,75,,,,
17-03-2014,270,74,,,,
18-03-2014,251,73,,,,
19-03-2014,232,72,,,,
20-03-2014,213,70,,,,
21-03-2014,194,69,,,,
22-03-2014,175,67,,,,
23-03-2014,175,67,,,,
24-03-2014,141,64,,,,
25-03-2014,128,63,,,,
26-03-2014,122,61,,,,
27-03-2014,116,60,,,,
28-03-2014,110,58,,,,
29-03-2014,104,56,,,,
30-03-2014,100,55,,,,
31-03-2014,96,53,,,,
01-04-2014,93,52,,,,
02-04-2014,100,50,,,,
03-04-2014,106,49,,,,
04-04-2014,114,47,,,,
05-04-2014,125,46,,,,
06-04-2014,137,44,,,,
07-04-2014,150,43,,,,
08-04-2014,163,41,,,,
09-04-2014,177,40,,,,
10-04-2014,195,38,,,,
11-04-2014,212,37,,,,
12-04-2014,234,35,,,,
13-04-2014,235,34,,,,
14-04-2014,236,32,,,,
15-04-2014,232,31,,,,
16-04-2014,227,29,,,,
17-04-2014,223,28,,,,
18-04-2014,220,26,,,,
19-04-2014,220,25,,,,
20-04-2014,225,23,,,,
21-04-2014,230,22,,,,
22-04-2014,234,20,,,,
23-04-2014,242,19,,,,
24-04-2014,261,17,,,,
25-04-2014,264,16,,,,
26-04-2014,268,14,,,,
27-04-2014,268,13,,,,
28-04-2014,270,11,,,,
29-04-2014,277,10,,,,
30-04-2014,286,8,,,,
01-05-2014,294,7,,,,
02-05-2014,300,6,,,,
03-05-2014,307,5,,,,
04-05-2014,316,4,,,,
05-05-2014,338,4,,,,
06-05-2014,348,3,,,,
07-05-2014,364,3,,,,
08-05-2014,386,3,,,,
09-05-2014,401,3,,,,
10-05-2014,409,3,,,,
11-05-2014,415,3,,,,
12-05-2014,422,3,,,,
13-05-2014,425,3,,,,
14-05-2014,423,3,,,,
15-05-2014,426,3,,,,
16-05-2014,430,3,,,,
17-05-2014,433,3,,,,
18-05-2014,433,3,,,,
19-05-2014,432,3,,,,
20-05-2014,436,3,,,,
21-05-2014,444,3,,,,
22-05-2014,453,3,,,,
23-05-2014,453,3,,,,
24-05-2014,455,3,,,,
25-05-2014,454,3,,,,
26-05-2014,454,3,,,,
27-05-2014,451,3,,,,
28-05-2014,446,3,,,,
29-05-2014,440,3,,,,
30-05-2014,427,3,,,,
31-05-2014,427,3,,,,
01-06-2014,429,3,,,,
02-06-2014,428,2,,,,
03-06-2014,423,2,,,,
04-06-2014,413,2,,,,
05-06-2014,407,2,,,,
06-06-2014,395,2,,,,
07-06-2014,383,2,,,,
08-06-2014,366,2,,,,
09-06-2014,353,2,,,,
10-06-2014,336,2,,,,
11-06-2014,317,2,,,,
12-06-2014,295,2,,,,
13-06-2014,275,2,,,,
14-06-2014,255,2,,,,
15-06-2014,238,1,,,,
16-06-2014,226,1,,,,
17-06-2014,213,0,,,,
18-06-2014,199,0,,,,
19-06-2014,185,0,,,,
20-06-2014,170,0,,,,
21-06-2014,158,0,,,,
22-06-2014,149,0,,,,
23-06-2014,140,0,,,,
24-06-2014,131,0,,,,
25-06-2014,126,0,,,,
26-06-2014,121,0,,,,
27-06-2014,116,0,,,,
28-06-2014,112,0,,,,
29-06-2014,109,0,,,,
30-06-2014,106,0,,,,
01-07-2014,105,0,,,,
02-07-2014,104,0,,,,
03-07-2014,103,0,,,,
04-07-2014,102,0,,,,
05-07-2014,100,0,,,,
06-07-2014,114,0,,,,
07-07-2014,115,0,,,,
08-07-2014,112,0,,,,
09-07-2014,109,0,,,,
10-07-2014,106,0,,,,
11-07-2014,106,0,,,,
12-07-2014,104,0,,,,
13-07-2014,103,0,,,,
14-07-2014,102,0,,,,
15-07-2014,101,0,,,,
16-07-2014,100,0,,,,
17-07-2014,98,0,,,,
18-07-2014,97,0,,,,
19-07-2014,96,0,,,,
20-07-2014,95,0,,,,
21-07-2014,94,0,,,,
22-07-2014,93,0,,,,
23-07-2014,92,0,,,,
24-07-2014,91,0,,,,
25-07-2014,90,0,,,,
26-07-2014,89,0,,,,
27-07-2014,88,0,,,,
28-07-2014,86,0,,,,
29-07-2014,84,0,,,,
30-07-2014,83,0,,,,
31-07-2014,82,0,,,,
01-08-2014,81,0,,,,
02-08-2014,80,0,,,,
03-08-2014,79,0,,,,
04-08-2014,78,0,,,,
05-08-2014,76,0,,,,
06-08-2014,75,0,,,,
07-08-2014,91,0,,,,
08-08-2014,116,0,,,,
09-08-2014,141,0,,,,
10-08-2014,167,0,,,,
11-08-2014,192,0,,,,
12-08-2014,265,0,,,,
13-08-2014,307,0,,,,
14-08-2014,347,0,,,,
15-08-2014,384,0,,,,
16-08-2014,431,0,,,,
17-08-2014,454,0,,,,
18-08-2014,470,0,,,,
19-08-2014,488,0,,,,
20-08-2014,496,0,,,,
21-08-2014,511,0,,,,
22-08-2014,523,0,,,,
23-08-2014,519,0,,,,
24-08-2014,517,0,,,,
25-08-2014,556,0,,,,
26-08-2014,563,0,,,,
27-08-2014,566,0,,,,
28-08-2014,574,0,,,,
29-08-2014,578,0,,,,
30-08-2014,578,0,,,,
31-08-2014,575,0,,,,
01-09-2014,574,0,,,,
02-09-2014,596,0,,,,
03-09-2014,593,0,,,,
04-09-2014,604,0,,,,
05-09-2014,606,0,,,,
06-09-2014,626,0,,,,
07-09-2014,640,0,,,,
08-09-2014,653,0,,,,
09-09-2014,664,0,,,,
10-09-2014,671,0,,,,
11-09-2014,679,0,,,,
12-09-2014,682,0,,,,
13-09-2014,689,0,,,,
14-09-2014,685,0,,,,
15-09-2014,679,0,,,,
16-09-2014,679,0,,,,
17-09-2014,658,0,,,,
18-09-2014,635,0,,,,
19-09-2014,617,0,,,,
20-09-2014,593,0,,,,
21-09-2014,569,0,,,,
22-09-2014,575,0,,,,
23-09-2014,565,0,,,,
24-09-2014,555,0,,,,
25-09-2014,531,0,,,,
26-09-2014,507,0,,,,
27-09-2014,497,0,,,,
28-09-2014,480,0,,,,
29-09-2014,456,0,,,,
30-09-2014,433,0,,,,
01-10-2014,410,0,,,,
02-10-2014,387,0,,,,
03-10-2014,365,0,,,,
04-10-2014,344,0,,,,
05-10-2014,323,0,,,,
06-10-2014,302,0,,,,
07-10-2014,285,0,,,,
08-10-2014,270,0,,,,
09-10-2014,251,0,,,,
10-10-2014,232,0,,,,
11-10-2014,213,0,,,,
12-10-2014,196,0,,,,
13-10-2014,179,0,,,,
14-10-2014,162,0,,,,
15-10-2014,148,0,,,,
16-10-2014,134,0,,,,
17-10-2014,122,0,,,,
18-10-2014,122,0,,,,
19-10-2014,185,0,,,,
20-10-2014,208,0,,,,
21-10-2014,225,0,,,,
22-10-2014,223,0,,,,
23-10-2014,220,0,,,,
24-10-2014,234,0,,,,
25-10-2014,249,15,,,,
26-10-2014,262,30,,,,
27-10-2014,273,42,,,,
28-10-2014,279,46,,,,
29-10-2014,281,46,,,,
30-10-2014,281,46,,,,
31-10-2014,280,46,,,,
01-11-2014,286,46,,,,
02-11-2014,281,49,,,,
03-11-2014,277,52,,,,
04-11-2014,273,52,,,,
05-11-2014,270,52,,,,
06-11-2014,267,52,,,,
07-11-2014,275,52,,,,
08-11-2014,277,52,,,,
09-11-2014,276,52,,,,
10-11-2014,274,52,,,,
11-11-2014,271,52,,,,
12-11-2014,267,52,,,,
13-11-2014,334,58,,,,
14-11-2014,373,61,,,,
15-11-2014,392,61,,,,
16-11-2014,400,61,,,,
17-11-2014,406,61,,,,
18-11-2014,406,61,,,,
19-11-2014,400,61,,,,
20-11-2014,391,61,,,,
21-11-2014,380,61,,,,
22-11-2014,372,61,,,,
23-11-2014,362,61,,,,
24-11-2014,354,61,,,,
25-11-2014,345,61,,,,
26-11-2014,336,61,,,,
27-11-2014,326,61,,,,
28-11-2014,317,61,,,,
29-11-2014,306,61,,,,
30-11-2014,294,61,,,,
01-12-2014,280,61,,,,
02-12-2014,267,61,,,,
03-12-2014,255,61,,,,
04-12-2014,241,61,,,,
05-12-2014,225,61,,,,
06-12-2014,212,61,,,,
07-12-2014,200,61,,,,
08-12-2014,189,61,,,,
09-12-2014,178,61,,,,
10-12-2014,176,61,,,,
11-12-2014,182,69,,,,
12-12-2014,187,77,,,,
13-12-2014,196,83,,,,
14-12-2014,298,91,,,,
15-12-2014,332,99,,,,
16-12-2014,342,104,,,,
17-12-2014,354,108,,,,
18-12-2014,365,110,,,,
19-12-2014,374,110,,,,
20-12-2014,384,110,,,,
21-12-2014,391,110,,,,
22-12-2014,393,110,,,,
23-12-2014,399,110,,,,
24-12-2014,405,110,,,,
25-12-2014,413,110,,,,
26-12-2014,422,110,,,,
27-12-2014,431,110,,,,
28-12-2014,436,110,,,,
29-12-2014,445,110,,,,
30-12-2014,473,121,,,,
31-12-2014,485,123,,,,
01-01-2015,487,123,,,,
02-01-2015,481,123,,,,
03-01-2015,476,123,,,,
04-01-2015,470,123,,,,
05-01-2015,460,123,,,,
06-01-2015,449,123,,,,
07-01-2015,438,123,,,,
08-01-2015,427,123,,,,
09-01-2015,415,123,,,,
10-01-2015,402,123,,,,
11-01-2015,389,123,,,,
12-01-2015,374,123,,,,
13-01-2015,360,122,,,,
14-01-2015,347,122,,,,
15-01-2015,334,121,,,,
16-01-2015,319,121,,,,
17-01-2015,3221,622,,,,
18-01-2015,277,120,,,,
19-01-2015,259,119,,,,
20-01-2015,243,119,,,,
21-01-2015,227,118,,,,
22-01-2015,212,118,,,,
23-01-2015,207,117,,,,
24-01-2015,206,117,,,,
25-01-2015,205,117,,,,
26-01-2015,208,116,,,,
27-01-2015,212,115,,,,
28-01-2015,217,115,,,,
29-01-2015,224,114,,,,
30-01-2015,229,114,,,,
31-01-2015,232,113,,,,
01-02-2015,235,113,,,,
02-02-2015,236,112,,,,
03-02-2015,236,112,,,,
04-02-2015,234,110,,,,
05-02-2015,230,110,,,,
06-02-2015,229,109,,,,
07-02-2015,224,109,,,,
08-02-2015,219,108,,,,
09-02-2015,216,108,,,,
10-02-2015,218,106,,,,
11-02-2015,235,106,,,,
12-02-2015,252,105,,,,
13-02-2015,265,105,,,,
14-02-2015,274,104,,,,
15-02-2015,282,104,,,,
16-02-2015,289,103,,,,
17-02-2015,294,102,,,,
18-02-2015,298,102,,,,
19-02-2015,298,101,,,,
20-02-2015,294,98,,,,
21-02-2015,289,94,,,,
22-02-2015,283,91,,,,
23-02-2015,275,87,,,,
24-02-2015,268,85,,,,
25-02-2015,261,83,,,,
26-02-2015,252,81,,,,
27-02-2015,244,79,,,,
28-02-2015,235,77,,,,
01-03-2015,235,75,,,,
02-03-2015,239,74,,,,
03-03-2015,240,73,,,,
04-03-2015,238,73,,,,
05-03-2015,235,72,,,,
06-03-2015,231,72,,,,
07-03-2015,229,71,,,,
08-03-2015,221,71,,,,
09-03-2015,206,70,,,,
10-03-2015,192,70,,,,
11-03-2015,181,70,,,,
12-03-2015,165,70,,,,
13-03-2015,158,70,,,,
14-03-2015,162,70,,,,
15-03-2015,169,70,,,,
16-03-2015,175,70,,,,
17-03-2015,180,70,,,,
18-03-2015,180,70,,,,
19-03-2015,171,70,,,,
20-03-2015,156,70,,,,
21-03-2015,140,70,,,,
22-03-2015,127,70,,,,
23-03-2015,113,70,,,,
24-03-2015,107,70,,,,
25-03-2015,102,70,,,,
26-03-2015,98,70,,,,
27-03-2015,94,70,,,,
28-03-2015,90,69,,,,
29-03-2015,86,68,,,,
30-03-2015,83,67,,,,
31-03-2015,80,65,,,,
01-04-2015,77,64,,,,
02-04-2015,74,62,,,,
03-04-2015,73,61,,,,
04-04-2015,72,59,,,,
05-04-2015,70,58,,,,
06-04-2015,69,56,,,,
07-04-2015,68,54.5,,,,
08-04-2015,67,53,,,,
09-04-2015,66,51.5,,,,
10-04-2015,65,50,,,,
11-04-2015,64,48.5,,,,
12-04-2015,63,47,,,,
13-04-2015,61,45.5,,,,
14-04-2015,69,44,,,,
15-04-2015,103,42.5,,,,
16-04-2015,146,41,,,,
17-04-2015,196,39.5,,,,
18-04-2015,250,38,,,,
19-04-2015,307,36.5,,,,
20-04-2015,328,35,,,,
21-04-2015,341,33.5,,,,
22-04-2015,353,32,,,,
23-04-2015,362,30.5,,,,
24-04-2015,368,29,,,,
25-04-2015,360,27.5,,,,
26-04-2015,319,26,,,,
27-04-2015,276,24.5,,,,
28-04-2015,232,23,,,,
29-04-2015,197,21.5,,,,
30-04-2015,164,20,,,,
01-05-2015,155,18.5,,,,
02-05-2015,153,17,,,,
03-05-2015,155,15.5,,,,
04-05-2015,153,14,,,,
05-05-2015,151,12.5,,,,
06-05-2015,150,11,,,,
07-05-2015,148,9.5,,,,
08-05-2015,146,8,,,,
09-05-2015,144,6.5,,,,
10-05-2015,142,5,,,,
11-05-2015,141,3.5,,,,
12-05-2015,139,2,,,,
13-05-2015,137,0.5,,,,
14-05-2015,135,0,,,,
15-05-2015,133,0,,,,
16-05-2015,131,0,,,,
17-05-2015,129,0,,,,
18-05-2015,127,0,,,,
19-05-2015,125,0,,,,
20-05-2015,123,0,,,,
21-05-2015,121,0,,,,
22-05-2015,119,0,,,,
23-05-2015,117,0,,,,
24-05-2015,115,0,,,,
25-05-2015,113,0,,,,
26-05-2015,111,0,,,,
27-05-2015,109,0,,,,
28-05-2015,107,0,,,,
29-05-2015,105,0,,,,
30-05-2015,103,0,,,,
31-05-2015,101,0,,,,
01-06-2015,98,0,,,,
02-06-2015,96,0,,,,
03-06-2015,96,0,,,,
04-06-2015,94,0,,,,
05-06-2015,92,0,,,,
06-06-2015,103,0,,,,
07-06-2015,119,0,,,,
08-06-2015,134,0,,,,
09-06-2015,150,0,,,,
10-06-2015,164,0,,,,
11-06-2015,171,0,,,,
12-06-2015,173,0,,,,
13-06-2015,173,0,,,,
14-06-2015,172,0,,,,
15-06-2015,170,0,,,,
16-06-2015,166,0,,,,
17-06-2015,160,0,,,,
18-06-2015,153,0,,,,
19-06-2015,143,0,,,,
20-06-2015,133,0,,,,
21-06-2015,123,0,,,,
22-06-2015,116,0,,,,
23-06-2015,108,0,,,,
24-06-2015,102,0,,,,
25-06-2015,96,0,,,,
26-06-2015,88,0,,,,
27-06-2015,86,0,,,,
28-06-2015,85,0,,,,
29-06-2015,83,0,,,,
30-06-2015,82,0,,,,
01-07-2015,80,0,,,,
02-07-2015,78,0,,,,
03-07-2015,76,0,,,,
04-07-2015,75,0,,,,
05-07-2015,73,0,,,,
06-07-2015,71,0,,,,
07-07-2015,69,0,,,,
08-07-2015,67,0,,,,
09-07-2015,66,0,,,,
10-07-2015,64,0,,,,
11-07-2015,64,0,,,,
12-07-2015,63,0,,,,
13-07-2015,61,0,,,,
14-07-2015,60,0,,,,
15-07-2015,59,0,,,,
16-07-2015,57,0,,,,
17-07-2015,56,0,,,,
18-07-2015,54,0,,,,
19-07-2015,53,0,,,,
20-07-2015,51,0,,,,
21-07-2015,50,0,,,,
22-07-2015,48,0,,,,
23-07-2015,50,0,,,,
24-07-2015,51,0,,,,
25-07-2015,53,0,,,,
26-07-2015,52,0,,,,
27-07-2015,55,0,,,,
28-07-2015,56,0,,,,
29-07-2015,55,0,,,,
30-07-2015,54,0,,,,
31-07-2015,53,0,,,,
01-08-2015,52,0,,,,
02-08-2015,51,0,,,,
03-08-2015,50,0,,,,
04-08-2015,49,0,,,,
05-08-2015,55,0,,,,
06-08-2015,54,0,,,,
07-08-2015,53,0,,,,
08-08-2015,53,0,,,,
09-08-2015,53,0,,,,
10-08-2015,53,0,,,,
11-08-2015,55,0,,,,
12-08-2015,55,0,,,,
13-08-2015,55,0,,,,
14-08-2015,55,0,,,,
15-08-2015,55,0,,,,
16-08-2015,54,0,,,,
17-08-2015,54,0,,,,
18-08-2015,54,0,,,,
19-08-2015,54,0,,,,
20-08-2015,53,0,,,,
21-08-2015,56,0,,,,
22-08-2015,58,0,,,,
